"id","template_id","title","description","status","pdf_file_name","pdf_content_type","pdf_file_size","pdf_updated_at","created_at","updated_at","tag_id","creator_id","thumbnail_file_name","thumbnail_content_type","thumbnail_file_size","thumbnail_updated_at","crop_marks","share_graphic_file_name","share_graphic_content_type","share_graphic_file_size","share_graphic_updated_at"
2466,10,"Never Quit Brand Story","Already print-ready — use this poster as is or customize it to include an AFSCME affiliate logo and additional contact information.",1,"2466.pdf","application/pdf",634208,"2019-08-16 13:35:37","2019-08-16 13:34:29","2019-08-16 13:35:37",NULL,698,"2466_thumb.png","image/png",59108,"2019-08-16 13:35:37",0,NULL,NULL,NULL,NULL
2467,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2467.pdf","application/pdf",574424,"2019-08-16 22:29:39","2019-08-16 22:29:35","2019-08-16 22:29:40",NULL,241,"2467_thumb.png","image/png",22350,"2019-08-16 22:29:40",0,NULL,NULL,NULL,NULL
2468,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"2468.pdf","application/pdf",342648,"2019-08-19 15:04:23","2019-08-19 15:04:21","2019-08-19 15:04:24",NULL,853,"2468_thumb.png","image/png",16925,"2019-08-19 15:04:24",0,NULL,NULL,NULL,NULL
2469,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2469.pdf","application/pdf",589265,"2019-08-19 16:55:42","2019-08-19 16:55:39","2019-08-19 16:55:43",NULL,270,"2469_thumb.png","image/png",21336,"2019-08-19 16:55:43",0,NULL,NULL,NULL,NULL
2470,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"2470.pdf","application/pdf",841993,"2019-08-19 19:43:34","2019-08-19 17:27:30","2019-08-19 19:43:35",NULL,780,"2470_thumb.png","image/png",56359,"2019-08-19 19:43:35",0,NULL,NULL,NULL,NULL
2471,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,NULL,NULL,NULL,NULL,"2019-08-19 17:27:30","2019-08-19 17:27:30",NULL,780,"2407_thumb.png","image/png",56359,"2019-07-11 15:54:50",0,NULL,NULL,NULL,NULL
2472,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"2472.pdf","application/pdf",767954,"2019-08-19 22:00:40","2019-08-19 17:56:34","2019-08-19 22:00:42",NULL,780,"2472_thumb.png","image/png",58470,"2019-08-19 22:00:42",0,NULL,NULL,NULL,NULL
2473,13,"Floating Heads Testimonial","Floating Heads Testimonial",1,"2473.pdf","application/pdf",480877,"2019-08-20 00:32:53","2019-08-20 00:32:50","2019-08-20 00:32:54",NULL,70,"2473_thumb.png","image/png",36164,"2019-08-20 00:32:54",0,NULL,NULL,NULL,NULL
2474,27,"Newsletter","Use this 2-sided newsletter template to message your local members on issues that are important to them. On the front, there is space for a cover story and includes space for 1 large photo. In addition, there is also space to include a message from your local president. On the back, there is a static message from AFSCME President Lee Saunders that will automatically be updated each month.",1,"2474.pdf","application/pdf",965287,"2019-08-21 17:03:32","2019-08-21 17:03:27","2019-08-21 17:03:34",NULL,291,"2474_thumb.png","image/png",12095,"2019-08-21 17:03:34",0,NULL,NULL,NULL,NULL
2475,13,"CGH Talking Heads #3","Floating Heads Testimonial",1,"2475.pdf","application/pdf",684228,"2019-08-21 23:02:25","2019-08-21 22:57:06","2019-08-21 23:02:27",NULL,878,"2475_thumb.png","image/png",44242,"2019-08-21 23:02:27",0,NULL,NULL,NULL,NULL
2476,6,"Meeting Notice","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,NULL,NULL,NULL,NULL,"2019-08-25 02:41:12","2019-08-25 02:41:12",NULL,628,"2242_thumb.png","image/png",25100,"2019-05-01 03:15:28",0,NULL,NULL,NULL,NULL
2477,6,"Meeting Notice","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2477.pdf","application/pdf",494144,"2019-08-25 02:59:39","2019-08-25 02:41:12","2019-08-25 02:59:40",NULL,628,"2477_thumb.png","image/png",22897,"2019-08-25 02:59:40",0,NULL,NULL,NULL,NULL
2478,6,"Meeting Notice","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,NULL,NULL,NULL,NULL,"2019-08-25 02:59:57","2019-08-25 02:59:57",NULL,628,"2477_thumb.png","image/png",22897,"2019-08-25 02:59:40",0,NULL,NULL,NULL,NULL
2479,6,"Meeting Notice","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2479.pdf","application/pdf",523176,"2019-08-25 03:05:25","2019-08-25 02:59:57","2019-08-25 03:05:26",NULL,628,"2479_thumb.png","image/png",23618,"2019-08-25 03:05:26",0,NULL,NULL,NULL,NULL
2480,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"2480.pdf","application/pdf",1289483,"2019-08-27 20:38:01","2019-08-27 20:20:39","2019-08-27 20:38:03",NULL,863,"2480_thumb.png","image/png",73752,"2019-08-27 20:38:03",0,NULL,NULL,NULL,NULL
2481,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"2481.pdf","application/pdf",342550,"2019-08-27 20:21:15","2019-08-27 20:21:12","2019-08-27 20:21:16",NULL,863,"2481_thumb.png","image/png",26202,"2019-08-27 20:21:16",0,NULL,NULL,NULL,NULL
2482,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,NULL,NULL,NULL,NULL,"2019-08-27 20:47:14","2019-08-27 20:47:14",NULL,863,"2480_thumb.png","image/png",73752,"2019-08-27 20:38:03",0,NULL,NULL,NULL,NULL
2483,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"2483.pdf","application/pdf",1070064,"2019-08-29 13:33:07","2019-08-27 20:47:14","2019-08-29 13:33:09",NULL,863,"2483_thumb.png","image/png",71739,"2019-08-29 13:33:09",0,NULL,NULL,NULL,NULL
2484,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2484.pdf","application/pdf",535855,"2019-08-28 09:11:36","2019-08-28 09:11:33","2019-08-28 09:11:38",NULL,559,"2484_thumb.png","image/png",29575,"2019-08-28 09:11:38",0,NULL,NULL,NULL,NULL
2485,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"2485.pdf","application/pdf",556373,"2019-08-28 18:41:26","2019-08-28 12:34:17","2019-08-28 18:41:27",NULL,780,"2485_thumb.png","image/png",55570,"2019-08-28 18:41:27",0,NULL,NULL,NULL,NULL
2486,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2486.pdf","application/pdf",494985,"2019-08-28 16:01:36","2019-08-28 15:41:27","2019-08-28 16:01:37",NULL,448,"2486_thumb.png","image/png",23091,"2019-08-28 16:01:37",0,NULL,NULL,NULL,NULL
2487,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"2487.pdf","application/pdf",510044,"2019-08-28 21:09:42","2019-08-28 20:35:36","2019-08-28 21:09:44",NULL,878,"2487_thumb.png","image/png",75270,"2019-08-28 21:09:44",0,NULL,NULL,NULL,NULL
2488,6,"PC MTG FLYER ","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,NULL,NULL,NULL,NULL,"2019-08-28 21:29:33","2019-08-28 21:29:33",NULL,796,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
2489,6,"PC MTG FLYER ","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2489.pdf","application/pdf",524678,"2019-09-12 21:44:48","2019-08-28 21:29:34","2019-09-12 21:44:49",NULL,796,"2489_thumb.png","image/png",26346,"2019-09-12 21:44:49",0,NULL,NULL,NULL,NULL
2490,1,"Sector Specific Flyer","Use this flyer when targeting a specific audience – whether it be nurses, correctional officers or sanitation workers. Please make sure to incorporate a high-resolution photo that will work well with the space provided. Add industry-specific language in the left text box and use the text box on the right to include a small quote.",1,"2490.pdf","application/pdf",499291,"2019-08-28 22:17:39","2019-08-28 22:07:37","2019-08-28 22:17:40",NULL,878,"2490_thumb.png","image/png",81778,"2019-08-28 22:17:40",0,NULL,NULL,NULL,NULL
2491,20,"Contract Member Benefits Flyer","Contract Member Benefits Flyer",-2,"2491.pdf","application/pdf",433834,"2019-08-29 15:36:24","2019-08-29 15:35:47","2019-10-15 14:38:13",NULL,780,"2491_thumb.png","image/png",18589,"2019-08-29 15:36:25",0,NULL,NULL,NULL,NULL
2492,16,"Bargaining Survey","Bargaining Survey",1,"2492.pdf","application/pdf",384856,"2019-08-30 18:19:11","2019-08-29 17:51:31","2019-08-30 18:19:13",NULL,878,"2492_thumb.png","image/png",31493,"2019-08-30 18:19:13",0,NULL,NULL,NULL,NULL
2493,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2493.pdf","application/pdf",484705,"2019-08-29 19:06:37","2019-08-29 19:06:05","2019-08-29 19:06:38",NULL,839,"2493_thumb.png","image/png",8260,"2019-08-29 19:06:38",0,NULL,NULL,NULL,NULL
2494,16,"Bargaining Survey","Bargaining Survey",1,"2494.pdf","application/pdf",409416,"2019-08-30 15:04:14","2019-08-30 15:04:11","2019-08-30 15:04:15",NULL,405,"2494_thumb.png","image/png",28231,"2019-08-30 15:04:15",0,NULL,NULL,NULL,NULL
2495,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"2495.pdf","application/pdf",497660,"2019-09-04 20:38:35","2019-08-31 23:35:35","2019-09-04 20:38:36",NULL,435,"2495_thumb.png","image/png",34969,"2019-09-04 20:38:36",0,NULL,NULL,NULL,NULL
